Id,SalePrice
1794,166139.81517097997
1795,130191.8912275554
1796,141487.95520617135
1797,134454.43401656012
1798,116025.1956316581
1799,110704.72923614904
1800,123196.85847561219
1801,121715.55258922171
1802,149561.52974632732
1803,148671.05911875196
1804,137431.24908372248
1805,139878.5293113866
1806,138731.17601196523
1807,140162.8775469553
1808,121303.576883695
1809,109123.17442135788
1810,143135.62535688843
1811,85761.80462069539
1812,90226.85752460631
1813,126941.5689995203
1814,90118.22588245709
1815,63814.35225944489
1816,98932.35538727326
1817,94979.40619018105
1818,132776.27078937562
1819,135762.94017599052
1820,76123.23172025863
1821,119345.66526525872
1822,142993.21023423874
1823,61018.10269963868
1824,133606.2740682016
1825,138941.0869581264
1826,103277.15590607743
1827,110016.86876661137
1828,129518.76382038595
1829,116001.80842335684
1830,132715.19460668706
1831,159304.47589236445
1832,96906.48307381716
1833,135475.19898691255
1834,131969.34367227313
1835,119361.4678915359
1836,122502.79257250673
1837,84457.31378988652
1838,116935.39407640444
1839,108282.28880611357
1840,127939.99712938383
1841,136317.2888169111
1842,94943.83026124522
1843,133228.54682812977
1844,151022.94845263445
1845,140275.44032186747
1846,151213.26093273234
1847,155814.4378611903
1848,56958.43957992619
1849,106780.60779345744
1850,114326.36916718466
1851,154630.38513589138
1852,131457.06626040395
1853,125181.37271006391
1854,166143.64494549678
1855,155282.0130125615
1856,226621.92012292478
1857,136137.23816105656
1858,148975.61135237946
1859,127499.44033849578
1860,153769.65943470233
1861,126897.85245632594
1862,292937.34805960616
1863,291058.5372291819
1864,291076.2325054141
1865,333260.4367604647
1866,327156.72661517945
1867,247941.13644417026
1868,284901.17485980387
1869,226731.99546011665
1870,229476.689610278
1871,278018.663125085
1872,184723.3208432699
1873,222962.81221047774
1874,151163.916529611
1875,200756.92965456287
1876,201155.584215399
1877,204114.7064917617
1878,229188.19568920642
1879,133253.19842020835
1880,136603.32571062195
1881,238746.43949958563
1882,262401.28865874535
1883,184965.91911006958
1884,194421.53852636422
1885,244801.1618911844
1886,283550.4747903602
1887,224573.9512706532
1888,287342.4198548967
1889,176349.0674903118
1890,126217.99354546877
1891,152266.73408045553
1892,99516.62559100789
1893,119720.37449217282
1894,118821.60099114277
1895,142418.3005561737
1896,127203.98168760056
1897,115672.08591509148
1898,126578.0588285137
1899,152414.34466906937
1900,156410.1941919249
1901,138903.4654032166
1902,126274.25619294203
1903,209346.60320676648
1904,135552.54999954457
1905,168567.78887599852
1906,152408.83714002653
1907,178075.09396336513
1908,130350.47049224771
1909,150572.1251423768
1910,135679.76006024712
1911,194979.21019592707
1912,292732.25028888986
1913,142366.4040710997
1914,82027.47799255761
1915,242616.43531646905
1916,63730.31918472961
1917,259186.1675875461
1918,150706.8151545243
1919,175155.35849654593
1920,161189.2190586185
1921,364620.0838729292
1922,289320.60965903674
1923,229241.85724038383
1924,208169.3567734327
1925,208104.64625251433
1926,345302.92718010844
1927,135599.0490381416
1928,156202.00741425809
1929,127842.26159493877
1930,147026.11915782664
1931,149461.51613041022
1932,144027.41398684058
1933,175368.92537617974
1934,185018.35456768374
1935,180163.1657061975
1936,190028.9972759539
1937,183342.03089107433
1938,165950.16619620996
1939,226750.1195322422
1940,174453.6403805246
1941,177392.34410416905
1942,174700.06527338992
1943,201221.3806088323
1944,329268.6710710466
1945,325927.28079846344
1946,141972.89143656642
1947,276104.77731601684
1948,158779.95031166187
1949,242266.22749413672
1950,192329.96474794173
1951,226413.86735865867
1952,211612.76863083444
1953,156138.4605410299
1954,203738.82346715327
1955,136343.46382613768
1956,315703.30366379407
1957,160246.76524324194
1958,296913.95319314685
1959,141980.5169705367
1960,111146.38657045017
1961,120751.72219643906
1962,110436.0405885399
1963,117148.66905176723
1964,111850.82743507517
1965,146611.47414701662
1966,144090.58621642092
1967,253166.29666744592
1968,369127.08556750545
1969,334817.82962143136
1970,393629.2088829579
1971,474818.25454184203
1972,354022.78176733095
1973,298610.8117481875
1974,304987.64696658356
1975,422023.4318470006
1976,263269.56851480296
1977,328049.774034518
1978,325638.65094864834
1979,291018.5174227235
1980,203007.37814330452
1981,286550.0715341078
1982,219218.7183961403
1983,219218.7183961403
1984,165765.50120283227
1985,221535.7710266847
1986,216071.23085236832
1987,199544.54466628694
1988,183563.66184291686
1989,203658.95894513984
1990,222928.36941435485
1991,211022.71402233027
1992,234743.4504831268
1993,187080.2370114218
1994,248392.84906224947
1995,193734.89787190457
1996,241952.18253028532
1997,284968.7782885285
1998,283748.47271898895
1999,258521.21038609542
2000,297781.3453788472
2001,261156.95168023917
2002,242953.00490610918
2003,259539.72135133858
2004,284668.4327841103
2005,244600.2115466281
2006,224139.38979623435
2007,258123.33210161392
2008,196479.4476278674
2009,192896.91801894538
2010,197358.46243976036
2011,156256.18853739038
2012,178942.76596794045
2013,175213.4298207306
2014,180901.07611396714
2015,198109.91562645294
2016,187474.3794913042
2017,196083.39599129077
2018,126189.56952158948
2019,149796.04049826917
2020,106508.36350173979
2021,114933.17632695535
2022,177461.49532046283
2023,143896.45104105485
2024,253140.48182410863
2025,361167.0419783253
2026,175922.2180225388
2027,151828.34274944666
2028,159780.43059770647
2029,159861.86859144384
2030,247905.4841522926
2031,233496.65002595924
2032,239029.0816642121
2033,241030.7236797966
2034,167420.20307763456
2035,221146.33381880334
2036,198441.8219682791
2037,199495.654510799
2038,300988.44700223557
2039,186082.77406118336
2040,316762.16087725636
2041,279176.0478118492
2042,205778.77231158782
2043,171009.8282555473
2044,182748.60562164657
2045,215596.19371515178
2046,141202.67106018908
2047,136042.81734833663
2048,143630.65228047417
2049,142848.30400427035
2050,177360.73317420422
2051,106208.8463771812
2052,120975.24775659165
2053,142235.1750723512
2054,94202.01052444182
2055,138089.56714263852
2056,162188.53389812206
2057,111904.27092497636
2058,211747.61116538296
2059,132484.5020859467
2060,163608.92938535602
2061,163244.49163503147
2062,117180.59174520764
2063,109778.11934862964
2064,125307.68776831288
2065,115084.24668332632
2066,161469.494604639
2067,128532.46132579737
2068,138225.62217483186
2069,88401.91212220179
2070,108064.34754188369
2071,98474.4769997715
2072,140223.68164791988
2073,130850.35905444354
2074,189062.87273391744
2075,153541.9939956792
2076,121881.74853857142
2077,129266.25477585066
2078,119205.05112335681
2079,135172.3226921697
2080,117914.21415903285
2081,123223.0183500889
2082,126530.84886432314
2083,144566.3372704366
2084,107706.70768382815
2085,117698.83114704397
2086,167155.97170220202
2087,134664.6487269945
2088,107892.47870285912
2089,87994.4974091434
2090,131574.96699995382
2091,90931.73958518953
2092,124222.36875405973
2093,125819.6733805023
2094,121327.44947318532
2095,141362.6316811081
2096,92419.92636040036
2097,94034.5821676451
2098,134543.78674631458
2099,68583.9741313002
2100,85509.85846036073
2101,111104.51968624713
2102,145379.11398854817
2103,103262.67019563755
2104,131603.98700252408
2105,113487.2841499653
2106,66526.23211251845
2107,194917.94244288557
2108,117104.48788942811
2109,114207.66044965624
2110,117279.10833373693
2111,153002.6102740362
2112,129818.49577158841
2113,132655.05401890914
2114,125581.27828038072
2115,167997.51403858658
2116,122358.54741093364
2117,145401.92559027733
2118,132638.97233823393
2119,114002.48359558184
2120,133710.9868665035
2121,90865.48918641747
2122,102240.40492495458
2123,104011.35457598697
2124,172859.52015012054
2125,122134.54165567088
2126,138326.2983181487
2127,145184.31365044517
2128,128700.5545814278
2129,106351.0597486556
2130,134204.20218903926
2131,164347.62008497774
2132,112203.47943425838
2133,122323.70634201652
2134,125592.37032389404
2135,105580.6712828468
2136,67322.0657529405
2137,120276.5714690959
2138,129601.99472881167
2139,154448.97022054865
2140,143215.27752393816
2141,166985.455126424
2142,125954.47112066035
2143,131007.43253755699
2144,95305.54752384612
2145,147118.19905590458
2146,169809.76810915815
2147,129720.33240994357
2148,136085.54384904006
2149,146034.66102906535
2150,223816.35706322256
2151,130689.21872002569
2152,151579.92750993252
2153,162865.87944049583
2154,106428.06430352887
2155,151381.23560698045
2156,250353.34989688362
2157,225863.05380098487
2158,242148.43559251598
2159,216074.6805981707
2160,190586.8346001397
2161,258753.2667569702
2162,396306.9159012159
2163,327339.3289311433
2164,237700.86236375538
2165,184490.05073897226
2166,156977.80862078324
2167,218148.83612721655
2168,185843.98321674357
2169,199012.30292185987
2170,204257.0505308117
2171,148563.68685784444
2172,147215.18591005725
2173,159418.18648307378
2174,226318.6748139482
2175,290576.5276103117
2176,287335.5549220854
2177,244106.1751534706
2178,226319.82430040705
2179,143598.7258634039
2180,213932.41238834412
2181,205460.0294983247
2182,229311.94994742342
2183,209592.0019221934
2184,126108.14721877492
2185,136821.48041284888
2186,151822.67002394324
2187,160256.28725899008
2188,179936.1189008606
2189,286324.47175570007
2190,81985.67891724092
2191,82097.96923738213
2192,80338.74666968707
2193,104877.30886673702
2194,108507.9065418417
2195,99793.51434910712
2196,107299.71773131525
2197,120262.69538363758
2198,158425.13851568493
2199,176828.37493666462
2200,133948.3914482638
2201,125910.18971942029
2202,197563.38577284964
2203,124590.55050493033
2204,160478.03426951115
2205,107263.47206338214
2206,134417.31016711632
2207,191249.8644156492
2208,237825.39386551647
2209,165409.38077450433
2210,142421.1946756123
2211,127286.04161728518
2212,131072.90361653612
2213,98895.12591528326
2214,138194.91082120204
2215,111122.38972786398
2216,143951.55145598104
2217,68568.35073233771
2218,89176.03326576152
2219,93412.45732240984
2220,87199.0415555709
2221,243587.84605781586
2222,226737.56066739882
2223,250122.93969272383
2224,220321.2252408093
2225,130155.18746632566
2226,168638.95635293584
2227,198489.70645047704
2228,259273.93435595694
2229,257054.93497965796
2230,145209.80523738565
2231,197609.56129813573
2232,182671.03667592834
2233,185017.32065520177
2234,248230.97141414316
2235,197612.47635675417
2236,274298.45416142617
2237,304790.05968059745
2238,209989.97837201142
2239,128027.59708556898
2240,150936.6620702889
2241,133035.72731373072
2242,130162.75899597214
2243,141245.69427458983
2244,117381.70115921981
2245,107824.89935614547
2246,136178.58408580787
2247,134934.7825390385
2248,135066.95252373183
2249,138225.8353414192
2250,138500.7499712273
2251,105507.58319474835
2252,183067.43295597786
2253,161735.21242409621
2254,175713.8631671116
2255,195305.20363379875
2256,175534.30351018917
2257,206596.92549654783
2258,164597.4545819811
2259,174466.78861520535
2260,158629.48498306703
2261,185267.4612380653
2262,198011.08614106258
2263,327357.2331949279
2264,429047.9712728954
2265,152601.1179140568
2266,266640.5248973635
2267,326217.6298916956
2268,387822.82271448645
2269,160406.61257787343
2270,204445.4533137397
2271,217266.67532533896
2272,208981.2247114161
2273,163238.8103977748
2274,181022.91586669386
2275,170230.2934849225
2276,186931.50368367042
2277,186757.71957075933
2278,154606.99643077128
2279,130647.42703982288
2280,115439.36712244221
2281,163515.33887617564
2282,174047.6193532973
2283,125185.1298530092
2284,120146.55509170072
2285,149090.716708887
2286,121792.37049727702
2287,323515.3923580236
2288,259441.75383463613
2289,333174.4145537232
2290,391354.42313008656
2291,302346.35808921326
2292,387745.6013283234
2293,408426.7390084616
2294,367364.92887236725
2295,407564.3177180424
2296,262736.4390005259
2297,300136.6486639318
2298,299308.0674424781
2299,356055.54186105594
2300,305372.1097686171
2301,281108.3895954009
2302,232818.23207049616
2303,242926.335596679
2304,227982.97380495528
2305,184726.02636604206
2306,184726.63341102807
2307,189031.69193555615
2308,236255.4848528632
2309,254745.4868716101
2310,218014.57348640097
2311,201323.50971608207
2312,172186.4081508512
2313,180273.9670309261
2314,177735.0277896195
2315,182401.9526621868
2316,189497.72773114295
2317,186184.2897796769
2318,170147.23668359173
2319,179643.54167499882
2320,185056.23741480827
2321,244363.8561949093
2322,200294.69698387253
2323,185613.65077947808
2324,207545.27133330517
2325,217340.0271767786
2326,183670.77666818936
2327,216149.07935486475
2328,239918.04950569017
2329,197576.7206909566
2330,184061.53972421584
2331,316335.08052577515
2332,386206.2569597426
2333,308441.4707123116
2334,238112.55106567306
2335,270046.8090525934
2336,299927.97737375676
2337,189966.39049057697
2338,265210.7371175161
2339,255111.0464009171
2340,363374.93795050506
2341,205302.65674871652
2342,237604.96551430595
2343,242076.58863825895
2344,209091.38173429505
2345,226622.87687315824
2346,220274.84224315878
2347,185661.209110382
2348,245423.41355186692
2349,160221.21964472308
2350,289068.89900264115
2351,237848.38355090632
2352,250111.92070479994
2353,248173.07872474298
2354,140418.50688630439
2355,150960.76194645726
2356,160418.03667355925
2357,193555.45875566363
2358,184958.08780099775
2359,132700.83646474624
2360,118326.68112282826
2361,132778.09933997176
2362,256450.50020154397
2363,136131.82927962262
2364,179414.63900020038
2365,227495.29908572204
2366,188016.46139597512
2367,206925.5279366328
2368,199147.36562684286
2369,190963.7524199289
2370,169083.83264571894
2371,157232.12775900145
2372,180111.48076415085
2373,277873.69699564285
2374,303888.9235189263
2375,215432.7785911988
2376,261745.3558648665
2377,301577.4230473767
2378,142692.3001651432
2379,190787.9180400865
2380,145408.24789511814
2381,155568.3426312665
2382,221121.1366861854
2383,204313.71637314575
2384,245846.6953708928
2385,159722.94521743132
2386,131321.55287486437
2387,134045.14435982713
2388,107322.79256510289
2389,129197.51007542742
2390,139632.82532164478
2391,140461.61945930548
2392,113771.576969031
2393,171731.9517733971
2394,139288.01964905002
2395,219723.20339787367
2396,156050.55379094856
2397,207805.57664895148
2398,122693.27350800413
2399,67262.54233768527
2400,69027.6605556953
2401,131357.91976892925
2402,128952.86690569401
2403,140699.26402255686
2404,150632.3596696731
2405,159345.68210450886
2406,139711.57801242953
2407,124925.65301342704
2408,141253.6531379563
2409,126635.12761953949
2410,179910.0205978113
2411,110519.00631696286
2412,151165.85811056217
2413,117780.24321288517
2414,148099.7431604122
2415,128494.35053379969
2416,129882.2136101626
2417,130388.19674477588
2418,130981.58610430697
2419,110979.05125539369
2420,120178.65157789565
2421,132577.68082351587
2422,112169.57144542025
2423,97769.68130099507
2424,162723.75602017625
2425,193045.93933519546
2426,123037.31342359314
2427,111619.65254452254
2428,182778.697971517
2429,122665.16380053372
2430,132700.3597801433
2431,113575.95369721466
2432,142268.72752029085
2433,136936.5493063266
2434,123533.67930053193
2435,137320.54444230278
2436,108693.82584354511
2437,115703.17253219284
2438,118527.73607888087
2439,110726.92623694266
2440,122069.04223922941
2441,104316.52680015296
2442,114630.11420780949
2443,128136.85574725873
2444,133690.97234762876
2445,88772.8786223886
2446,112423.41618780926
2447,179923.25527579067
2448,143696.9955191941
2449,113367.49386417783
2450,145719.490090659
2451,132507.3318867513
2452,180896.23688527592
2453,95937.52669044507
2454,120054.37205122075
2455,126484.26608330596
2456,119897.56797027169
2457,127267.97333704303
2458,129456.59746925566
2459,104488.85332163007
2460,136785.88613878583
2461,125284.08316059837
2462,136555.1355462652
2463,117576.6007122771
2464,163486.07633913273
2465,125899.73090607478
2466,108469.52365812156
2467,153168.23286177852
2468,92224.18374019726
2469,88867.4278985708
2470,197369.73098901546
2471,218897.26972738546
2472,152111.0025192521
2473,100811.4200669154
2474,83992.7276185529
2475,221566.34797925214
2476,106791.74449273376
2477,110801.69278594201
2478,151903.08374044255
2479,104715.29153605495
2480,142499.70013786823
2481,119705.58500139402
2482,125836.52102966541
2483,115971.11478999005
2484,118694.29952879804
2485,126810.40325943903
2486,148257.53040730482
2487,183164.88581583858
2488,180538.93114896782
2489,156433.26301762153
2490,147439.61922112358
2491,97605.87163121083
2492,189840.4545543211
2493,159100.01082336914
2494,146637.98614196977
2495,99484.46691781975
2496,222904.2123104275
2497,146989.25002868797
2498,111501.11324608247
2499,97813.4035611076
2500,118752.14120287428
2501,131923.21939606528
2502,147218.86381362952
2503,96647.75289733018
2504,172391.4179953745
2505,225795.74356632898
2506,261430.26068827545
2507,273041.4587853429
2508,261733.41333557735
2509,228563.87420720205
2510,255071.0635904812
2511,179791.42894274954
2512,204664.91686882626
2513,221231.63488748576
2514,224812.405693955
2515,150668.1412209799
2516,175015.5854491108
2517,152359.85370601143
2518,148718.1432233286
2519,237536.3059065662
2520,212904.93973076247
2521,185819.62039840446
2522,223845.0359421261
2523,128468.57045162348
2524,139360.03226183646
2525,147153.34186021908
2526,140324.95478707357
2527,121459.99757843101
2528,127575.66529224714
2529,133048.69296990643
2530,133549.7641660693
2531,248707.77107229136
2532,236164.14560683127
2533,191650.772204772
2534,241789.6311990842
2535,287501.8934471194
2536,236890.2922633124
2537,236281.2434816617
2538,182225.74038340006
2539,196361.87061828506
2540,183033.77261799725
2541,196632.07624977414
2542,153299.08233194274
2543,126875.7174536458
2544,114110.63141860234
2545,135517.40640880825
2546,134746.24147887944
2547,160715.2421318318
2548,159699.45273275842
2549,159980.9976231126
2550,885621.2955922852
2551,153283.2526443718
2552,133329.19439779577
2553,77268.55266365853
2554,100452.47954230654
2555,129485.04003156777
2556,101804.0821183543
2557,106055.45299223035
2558,135073.04665584743
2559,115768.76957402215
2560,150277.88755335668
2561,158309.81097959285
2562,127751.77935854554
2563,144668.69602678207
2564,176174.96073250947
2565,125999.83380118442
2566,143979.16949214417
2567,104439.24764896142
2568,158900.96636887742
2569,184416.3634402064
2570,143771.8010746794
2571,155339.05354257967
2572,171946.28831271947
2573,199496.47111807336
2574,272035.5764492825
2575,136347.1428188663
2576,114417.99645117982
2577,122533.9356909813
2578,98137.02060134623
2579,66997.73492909857
2580,103309.32720487015
2581,128170.46061942294
2582,135259.0881559625
2583,244093.4432160478
2584,162820.716806774
2585,192588.87137858596
2586,218805.1422084291
2587,205025.8310311055
2588,141069.87738355887
2589,148230.52010046103
2590,198500.8164553886
2591,224531.82884265314
2592,202131.25314950547
2593,235072.38933498794
2594,188079.5715934278
2595,212293.7984931341
2596,294514.68216352165
2597,184299.75573177944
2598,290077.5118802293
2599,341286.7888648559
2600,141148.85622829373
2601,137811.96207123008
2602,95648.08909169644
2603,100378.1700317897
2604,94066.17719470199
2605,93097.84544211207
2606,138694.7887394136
2607,191500.78328514303
2608,192868.910705366
2609,166499.66509985775
2610,112707.24113833143
2611,123962.03203356953
2612,145687.22020976062
2613,132552.4361527756
2614,131540.5023283415
2615,138673.12522892465
2616,141685.95788348423
2617,166504.85951038837
2618,179460.94871564565
2619,202696.72008403428
2620,186862.29582387468
2621,175238.05090554265
2622,181702.3117457063
2623,244121.34237507742
2624,297881.5878064362
2625,245118.5701089767
2626,185840.4007768887
2627,158340.47649065152
2628,396754.79720619036
2629,453787.750407559
2630,367862.0363186499
2631,416972.722013148
2632,353899.8379975528
2633,277746.22104498517
2634,354810.32979357376
2635,165126.17645485938
2636,189119.85060153084
2637,172686.86696209857
2638,262258.0521018088
2639,192606.5029642572
2640,152801.31014814784
2641,107000.17392246367
2642,167875.92578966194
2643,116913.56720021587
2644,128361.09128054566
2645,127955.36395908229
2646,114569.36184752907
2647,121011.39097767921
2648,139173.4841136246
2649,155170.62231503672
2650,143753.06501643296
2651,149851.79467182842
2652,370635.9488156064
2653,252566.79981288328
2654,222287.51325626625
2655,350582.2366487551
2656,308010.456175921
2657,313981.7476894437
2658,272836.4621836323
2659,296549.76298482175
2660,327931.35359785904
2661,321998.83611165144
2662,321598.24978717725
2663,277310.9850707179
2664,252926.66814826953
2665,298670.2141132671
2666,261153.25757369437
2667,182311.7178429913
2668,183856.72426678904
2669,173871.90186700792
2670,283939.2836327142
2671,184391.1756482068
2672,206040.90577964656
2673,201281.7680302247
2674,204821.03177997694
2675,181944.48459882653
2676,207259.65180569707
2677,208867.16999813734
2678,229616.60422528794
2679,274474.8961134348
2680,277975.8003494531
2681,368272.7933074658
2682,319079.87202552875
2683,451919.5452874965
2684,309771.8186931001
2685,290517.6496791329
2686,251891.4156060085
2687,274981.3972465614
2688,212474.2975139907
2689,212373.62665834287
2690,381063.8094604315
2691,177372.20427390415
2692,152188.23095083024
2693,194916.0354830579
2694,142084.2061504106
2695,192221.14479026434
2696,184050.4606882366
2697,178056.65619065095
2698,184497.6909153271
2699,158101.89326460156
2700,151085.55888632894
2701,160870.5833775874
2702,117781.70180537448
2703,150414.95215230348
2704,154164.68639376157
2705,115872.96771782516
2706,120454.88354190587
2707,125821.95300632826
2708,121289.36497776397
2709,109919.9342176978
2710,125703.676043662
2711,252629.80694350039
2712,333837.1782812396
2713,173430.2446036401
2714,148937.5525818649
2715,155990.8047862697
2716,144219.04630602742
2717,190517.880514055
2718,221504.49651754397
2719,130560.51300373428
2720,177465.6262524189
2721,131364.9659265193
2722,159312.74450720972
2723,163911.28692920125
2724,128631.06490005048
2725,122921.51002660894
2726,137760.17512725922
2727,167585.7657429584
2728,177614.87867886262
2729,142196.0282186592
2730,137296.72763707675
2731,125582.9481362925
2732,124992.78070873457
2733,165114.48573621394
2734,146364.3734650595
